2020-09-14 20:23:27,567 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.
2020-09-14 20:23:28,325 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-24.
2020-09-14 20:23:28,327 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,333 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-25.
2020-09-14 20:23:28,335 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,341 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-26.
2020-09-14 20:23:28,343 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,349 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-27.
2020-09-14 20:23:28,350 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,354 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-28.
2020-09-14 20:23:28,355 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,365 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-29.
2020-09-14 20:23:28,367 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,372 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-30.
2020-09-14 20:23:28,373 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,384 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-08-31.
2020-09-14 20:23:28,386 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,392 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-01.
2020-09-14 20:23:28,394 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,415 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-02.
2020-09-14 20:23:28,419 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,431 INFO     Exporter will visit 2 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-03.
2020-09-14 20:23:28,462 INFO     Exported 2 of 2 visited clips.
2020-09-14 20:23:28,475 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-04.
2020-09-14 20:23:28,478 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,492 INFO     Exporter will visit 1 clip for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-05.
2020-09-14 20:23:28,505 INFO     Exported 1 of 1 visited clips.
2020-09-14 20:23:28,508 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-06.
2020-09-14 20:23:28,510 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,518 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-07.
2020-09-14 20:23:28,519 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,537 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-08.
2020-09-14 20:23:28,540 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,559 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-09.
2020-09-14 20:23:28,562 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,575 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-10.
2020-09-14 20:23:28,577 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,587 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-11.
2020-09-14 20:23:28,589 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,600 INFO     Exporter will visit 3 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-12.
2020-09-14 20:23:28,628 INFO     Exported 3 of 3 visited clips.
2020-09-14 20:23:28,641 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-13.
2020-09-14 20:23:28,643 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,646 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-09-14.
2020-09-14 20:23:28,648 INFO     Exported 0 of 0 visited clips.
2020-09-14 20:23:28,657 INFO     Job completed.
